NaN
NaN
264,46,109,307
266,47,110,309
277,48,110,309
283,48,111,310
286,49,111,309
288,51,111,307
287,52,111,305
288,55,110,302
291,58,109,300
296,59,110,299
297,59,111,299
296,63,110,296
294,64,111,294
272,68,117,291
276,78,118,280
273,89,118,269
271,101,121,257
267,114,124,245
265,118,129,240
258,120,134,238
252,137,133,221
252,144,129,215
NaN
NaN
NaN
230,139,140,220
221,132,150,226
219,133,155,225
215,136,158,222
212,138,160,220
182,46,221,312
171,15,237,343
193,85,194,273
176,24,231,334
169,5,240,353
192,82,192,276
202,117,172,240
201,117,171,240
199,134,163,223
197,136,162,221
193,132,169,226
191,132,170,225
189,133,173,224
188,134,172,223
184,131,177,227
185,134,178,224
183,132,182,225
180,131,183,226
179,131,183,226
178,132,183,225
169,129,187,228
169,130,188,228
169,136,186,221
184,147,181,211
190,156,180,202
192,159,177,199
183,160,178,198
184,162,175,196
185,160,179,198
184,162,179,196
184,164,179,194
182,167,179,192
185,163,182,196
187,165,180,193
190,168,179,189
193,169,180,189
194,170,180,188
193,171,179,187
195,173,177,185
NaN
191,171,180,186
192,172,179,185
NaN
190,174,178,184
190,181,173,177
192,187,169,171
193,190,167,168
194,193,165,165
NaN
190,195,164,163
186,196,166,162
182,198,166,160
179,202,164,156
176,206,163,152
176,207,162,151
174,208,164,150
197,214,168,144
174,216,166,141
160,214,168,143
158,216,166,141
NaN
NaN
152,208,177,150
153,205,179,153
150,202,180,156
149,201,178,157
149,201,175,158
156,200,175,159
161,202,173,156
165,205,171,153
164,202,173,156
164,196,178,161
164,194,180,164
164,193,181,165
167,190,183,168
169,189,182,169
168,185,185,173
167,180,187,178
167,178,189,180
NaN
NaN
NaN
NaN
NaN
NaN
188,99,172,258
186,84,181,273
193,79,184,279
195,78,185,280
201,78,184,281
203,78,184,281
199,80,181,279
194,83,176,275
191,86,172,272
196,88,167,269
201,89,164,269
204,89,161,269
203,87,159,271
200,88,157,270
199,84,156,274
197,82,156,276
197,81,155,277
196,71,157,288
199,77,153,281
196,66,156,292
200,73,150,285
203,75,147,283
204,75,146,283
205,73,146,284
205,71,146,287
204,71,145,287
203,69,145,289
203,71,144,287
200,66,146,292
200,65,145,293
198,67,143,291
194,65,144,293
194,64,143,293
