256,48,175,312
264,45,165,315
264,45,165,315
267,45,152,315
273,45,140,315
275,48,132,309
275,48,127,309
279,54,124,306
279,54,124,306
284,54,114,305
283,57,121,299
278,57,131,299
271,57,139,299
243,66,169,293
243,66,169,293
220,69,200,287
194,80,239,276
184,91,249,265
174,89,259,270
167,70,264,286
167,70,264,286
175,42,249,316
176,2,244,356
174,2,239,356
204,2,207,356
200,2,207,356
196,2,207,356
198,2,203,356
196,2,199,356
198,2,195,356
198,2,195,356
198,2,195,356
198,2,195,356
194,2,195,356
194,2,195,356
196,2,199,356
194,2,195,356
194,2,195,356
194,2,195,356
194,2,195,356
183,2,195,356
183,2,195,356
183,2,195,356
179,2,195,356
179,2,195,356
175,2,195,356
169,2,199,356
169,2,199,356
175,6,195,349
173,3,199,356
173,3,199,356
169,3,199,356
163,3,195,356
163,3,195,356
165,7,191,349
168,4,198,356
168,4,198,356
175,8,198,349
167,1,198,355
171,2,198,355
178,2,198,355
176,3,194,355
176,3,194,355
176,4,194,355
183,4,194,355
179,4,194,355
183,8,194,348
188,8,190,348
188,5,190,355
188,9,190,348
188,9,190,348
184,9,190,348
188,6,190,354
188,6,190,354
188,6,190,354
190,7,186,353
183,4,186,353
185,12,183,346
183,12,187,346
179,22,187,338
179,12,187,345
179,22,187,338
179,22,187,338
172,22,187,338
169,26,187,331
165,29,187,325
165,29,187,325
165,29,187,325
158,36,187,318
154,33,187,324
150,33,187,324
146,33,187,324
146,33,187,324
146,33,187,324
150,23,187,337
156,20,183,340
160,20,183,340
160,20,183,340
160,20,183,340
160,20,183,340
162,24,179,333
162,24,179,333
162,24,179,333
165,17,179,340
165,17,179,340
172,17,179,340
172,17,179,340
172,10,179,350
172,10,179,350
172,1,179,355
174,1,175,355
171,4,175,355
170,44,185,314
170,61,185,296
174,54,182,302
182,99,178,257
182,99,178,257
186,94,178,266
192,79,233,277
194,79,210,277
194,79,210,277
203,77,193,282
203,77,193,282
202,80,174,276
206,80,148,276
208,77,139,282
210,86,136,274
219,84,131,276
219,84,131,276
214,81,131,279
211,89,133,271
211,86,133,274
208,86,133,274
207,84,136,276
206,84,133,276
209,81,133,279
207,78,133,282
210,79,133,281
212,76,135,284
212,76,135,284
212,76,135,284
211,73,138,287
206,70,138,290
209,70,138,290
211,67,135,293
198,67,143,293
201,67,143,293
202,67,137,293
196,61,137,299
199,61,137,299
