144,231,39,96
146,231,38,94
147,232,37,90
150,231,37,92
150,229,38,94
152,228,38,94
154,227,39,96
157,227,38,94
158,223,40,98
160,223,40,98
161,221,41,100
163,222,40,98
162,219,41,102
164,218,42,104
165,216,44,108
166,214,47,115
166,214,47,115
168,213,48,117
169,212,48,117
173,215,45,110
175,210,46,112
177,208,47,115
182,208,45,110
184,204,45,110
186,205,44,108
188,203,44,108
190,201,44,108
192,202,43,106
193,201,43,106
195,199,44,108
196,198,44,108
198,197,43,106
199,195,43,106
201,196,41,102
202,195,41,102
203,196,41,100
204,197,41,100
205,197,41,102
206,197,41,102
207,197,41,102
208,197,41,102
210,196,41,102
211,195,41,102
212,196,41,102
214,198,41,102
214,199,41,102
205,200,41,100
203,200,41,102
200,201,41,100
198,202,41,100
195,204,41,100
192,204,41,100
190,204,41,100
186,205,41,100
185,207,41,100
176,213,41,100
173,216,41,102
173,218,41,100
173,218,41,102
175,219,41,100
175,218,41,100
174,217,41,100
175,217,41,100
175,215,41,102
176,215,41,100
175,214,41,102
170,212,42,104
171,211,42,104
169,211,41,102
168,210,41,102
167,208,41,102
165,207,41,102
163,205,42,104
162,206,41,102
161,204,42,104
157,203,43,106
156,202,44,108
155,200,45,110
153,198,46,112
152,197,46,112
153,196,46,112
152,194,47,115
153,193,47,115
153,191,48,117
155,189,48,117
156,187,48,117
158,188,47,115
157,187,48,117
162,187,48,117
162,187,48,117
166,185,47,115
167,185,47,115
168,182,48,117
169,181,48,117
170,180,48,117
172,180,48,117
174,179,47,115
175,180,45,110
177,180,45,110
177,179,45,110
178,176,46,112
179,175,46,112
180,175,46,112
181,174,45,110
182,173,45,110
183,172,45,110
183,171,45,110
186,173,44,108
187,173,44,108
187,173,44,108
189,173,43,106
190,174,42,104
190,174,42,104
192,174,41,102
193,173,41,100
194,172,41,102
194,171,41,102
195,170,41,102
197,170,41,100
199,171,40,98
200,171,39,96
202,170,39,96
202,170,39,96
203,169,39,96
204,168,40,98
205,168,39,96
207,169,38,94
207,169,38,94
209,169,37,92
209,168,37,92
210,166,38,94
211,166,37,92
211,165,37,90
212,163,37,90
212,162,37,90
213,162,37,90
214,162,37,90
214,161,37,90
215,161,37,90
216,159,37,90
217,159,37,90
218,159,37,90
218,159,37,90
218,159,37,90
219,158,37,90
218,157,37,92
219,157,37,92
219,155,38,94
219,154,38,94
219,153,38,94
