137,320,233,191
134,322,233,191
129,323,238,195
129,326,233,191
119,325,242,199
119,329,238,195
116,331,238,195
112,331,242,199
111,333,242,199
106,332,247,203
103,331,252,207
99,331,257,211
97,331,257,211
94,332,262,215
95,337,257,211
100,341,247,203
105,344,242,199
113,352,228,187
115,352,228,187
113,349,238,195
116,350,238,195
116,349,238,195
115,348,238,195
114,347,238,195
117,352,233,191
113,351,238,195
115,356,238,195
116,357,238,195
117,358,238,195
119,359,238,195
119,358,242,199
124,362,238,195
124,362,238,195
124,362,238,195
124,362,238,195
123,362,238,195
123,360,238,195
119,356,242,199
120,354,242,199
118,349,247,203
118,346,247,203
119,343,247,203
118,339,247,203
118,335,247,203
116,331,247,203
114,328,247,203
113,326,247,203
113,325,242,199
111,324,242,199
110,323,242,199
108,322,242,199
105,319,242,199
102,314,242,199
96,310,242,199
91,306,242,199
89,307,238,195
86,307,238,195
83,307,238,195
82,308,238,195
82,310,238,195
81,312,238,195
79,312,242,199
80,314,242,199
82,317,238,195
79,315,242,199
80,317,242,199
80,318,242,199
80,319,242,199
80,320,242,199
80,321,242,199
80,321,242,199
81,322,242,199
82,323,242,199
83,324,242,199
83,324,242,199
84,325,242,199
85,325,242,199
86,326,242,199
87,326,242,199
87,327,242,199
87,328,242,199
88,329,242,199
90,329,242,199
92,330,242,199
94,330,242,199
97,330,242,199
99,330,242,199
100,329,242,199
101,329,242,199
103,329,242,199
103,329,242,199
104,328,242,199
104,328,242,199
104,327,242,199
105,326,242,199
105,326,242,199
107,327,238,195
106,326,238,195
106,326,238,195
105,324,238,195
104,323,238,195
103,323,233,191
94,318,242,199
94,320,238,195
95,321,233,191
95,320,233,191
93,319,233,191
89,318,233,191
88,318,228,187
83,318,228,187
85,320,224,184
87,319,224,184
86,317,224,184
88,318,220,180
86,316,220,180
85,315,220,180
85,315,220,180
85,315,220,180
88,315,215,176
89,317,211,173
87,315,215,176
87,315,220,180
89,316,220,180
89,316,220,180
90,317,215,176
88,319,215,176
88,319,215,176
89,319,215,176
91,319,215,176
94,320,211,173
90,319,215,176
94,319,211,173
94,318,215,176
101,318,211,173
101,318,215,176
103,318,215,176
104,318,215,176
104,318,215,176
104,319,215,176
104,319,215,176
105,319,215,176
105,319,215,176
105,321,215,176
105,320,215,176
105,320,215,176
106,322,211,173
104,322,215,176
103,323,215,176
102,325,215,176
102,325,215,176
